Subcontracted Purchase Order,外协采购订单,
Subcontracted Quantity,外协数量,
Subcontracted Raw Materials To Be Transferred,待发委外原材料,
Subcontracting,外包,
Subcontracting BOM,委外物料清单,
Subcontracting Conversion Factor,外协转换系数,
Subcontracting Delivery,外包交货,
Subcontracting Inward,外包收货,
Subcontracting Inward Order,外包收货订单,
Subcontracting Inward Order Item,外包收货订单物料,
Subcontracting Inward Order Received Item,外包收货订单收货物料,
Subcontracting Inward Order Secondary Item,委外加工进料订单副产品,
Subcontracting Inward Order Service Item,外包收货订单服务物料,
Subcontracting Inward Settings,外包收货设置,
Subcontracting Order,委外订单,
Subcontracting Order (Draft) will be auto-created on submission of Purchase Order.,采购订单提交时自动创建委外订单（草稿）,
Subcontracting Order Item,委外订单明细,
Subcontracting Order Service Item,委外订单加工费明细,
Subcontracting Order Supplied Item,委外订单原材料明细,
Subcontracting Order {0} created.,外协订单{0}已创建,
Subcontracting Purchase Order,委外采购,
Subcontracting Receipt,委外入库,
Subcontracting Receipt Item,委外入库明细,
Subcontracting Receipt Supplied Item,委外入库原材料明细,
Subcontracting Return,外包退货,
Subcontracting Sales Order,外包销售订单,
Subcontracting Settings,委外设置,
Subdivision,细分,
Subject,主题,
Submit,提交,
Submit Action Failed,提交操作失败,
Submit After Import,导入后提交,
Submit ERR Journals?,直接提交自动创建的汇率重估日记账凭证,
Submit Generated Invoices,提交生成的发票,
Submit Journal Entries,提交日记账分录,
Submit this Work Order for further processing.,提交此生产工单以进行后续操作。,
Submit your Quotation,提交您的报价单,
Submitted,已提交,
Subscription,订阅,
Subscription End Date,订阅结束日期,
Subscription End Date is mandatory to follow calendar months,订阅结束日期必须按日历月设置,
Subscription End Date must be after {0} as per the subscription plan,根据订阅计划，订阅结束日期必须在{0}之后,
Subscription Invoice,订阅发票,
Subscription Period,订阅期,
Subscription Plan,订阅计划,
Subscription Plan Detail,订阅计划信息,
Subscription Plans,订阅计划,
Subscription Price Based On,订阅价格依据,
Subscription Section,订阅,
Subscription Settings,订阅设置,
Subscription Start Date,订阅开始日期,
Subscription for Future dates cannot be processed.,无法处理未来日期的订阅,
Subscriptions,订阅,
Succeeded,成功,
Succeeded Entries,成功条目,
Success,成功,
Success Redirect URL,成功重定向URL,
Success Settings,成功设置,
Successful,成功,
Successfully Reconciled,核销/对账成功,
Successfully Set Supplier,成功设置供应商,
"Successfully changed Stock UOM, please redefine conversion factors for new UOM.",已成功更改库存单位，请重新定义新单位的换算系数,
Successfully imported {0},成功导入 {0},
"Successfully imported {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.",从{1}笔资料中成功导入了{0}笔，请点击出错的资料行，修正错误数据，重新点导入,
Successfully imported {0} record.,成功导入{0}条记录,
"Successfully imported {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.",从{1}笔资料中成功导入了{0}笔，请点击出错的资料行，修正错误数据，重新点导入,
Successfully imported {0} records.,成功导入{0}笔记录,
Successfully linked to Customer,成功关联了客户,
Successfully linked to Supplier,成功关联了供应商,
Successfully merged {0} out of {1}.,成功合并{1}中的{0}条记录,
Successfully updated {0},成功更新 {0},
"Successfully updated {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.",成功更新{1}条记录中的{0}条。单击“导出错误行”，修复错误后重新导入,
Successfully updated {0} record.,成功更新{0}条记录,
"Successfully updated {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.",成功更新{1}条记录中的{0}条。单击“导出错误行”，修复错误后重新导入,
Successfully updated {0} records.,成功导入了{0}笔资料,
Suggestions,建议,
Summary,概要,
Summary for this month and pending activities,本月和待处理事项汇总,
Summary for this week and pending activities,本周和待活动总结,
Sunday,星期日,
Supplied Item,委外原材料,
Supplied Items,委外原材料,
Supplied Qty,已发料数量,
Supplier,供应商,
Supplier > Supplier Type,供应商 > 供应商类型,
Supplier Address,供应商地址,
Supplier Address Details,供应商地址详情,
Supplier Contact,供应商联系人,
Supplier Delivery Note,供应商送货单,
Supplier Details,供应商信息,
Supplier Group,供应商组,
Supplier Group Item,供应商组物料,
Supplier Group Name,供应商组名称,
Supplier Info,供应商信息,
Supplier Invoice,供应商发票,
Supplier Invoice Date,供应商发票日期,
Supplier Invoice No,供应商发票号,
Supplier Invoice No exists in Purchase Invoice {0},供应商发票号已被采购发票{0}引用,
Supplier Item,供应商物料,
Supplier Items,供应商物料,
Supplier Lead Time (days),供应商交期（天）,
Supplier Ledger Summary,供应商台账汇总,
Supplier Name,供应商名称,
Supplier Naming By,供应商号字段,
Supplier Number,供应商编号,
Supplier Number At Customer,客户端供应商编号,
Supplier Numbers,供应商编号列表,
Supplier Part No,供应商部件号,
Supplier Part Number,供应商物料号,
Supplier Portal Users,供应商门户网站用户,
Supplier Primary Address,首选地址,
Supplier Primary Contact,首选联系人,
Supplier Quotation,供应商报价,
Supplier Quotation Comparison,供应商比价,
Supplier Quotation Item,供应商报价明细,
Supplier Quotation {0} Created,供应商报价{0}已创建,
Supplier Required,供应商必填,
Supplier Score,供应商分数,
Supplier Scorecard,供应商评分卡,
Supplier Scorecard Criteria,供应商评分指标,
Supplier Scorecard Period,供应商评分期间,
Supplier Scorecard Scoring Criteria,供应商评分指标,
Supplier Scorecard Scoring Standing,供应商当前评分,
Supplier Scorecard Scoring Variable,供应商评分变量,
Supplier Scorecard Setup,供应商评分卡设置,
Supplier Scorecard Standing,供应商评分等级,
Supplier Scorecard Variable,供应商评分变量,
Supplier Type,供应商类型,
Supplier Warehouse,委外仓,
Supplier delivers to Customer,供应商直运给客户,
Supplier is required for all selected Items,所有选定物料都需要供应商,
Supplier numbers assigned by the customer,客户分配的供应商编号,
Supplier of Goods or Services.,提供商品或服务的供应商。,
Supplier {0} not found in {1},在{1}中找不到供应商{0},
Supplier(s),供应商,
Supplier-Wise Sales Analytics,供应商直运销售分析,
Suppliers,供应商,
Supply,供应,
Support,支持,
Support Hour Distribution,售后支持时间分布,
Support Portal,售后支持门户,
Support Search Source,支持搜索源,
Support Settings,售后支持设置,
Support Team,售后支持团队,
Support Tickets,客服工单,
Suspected Discount Amount,疑似折扣金额,
Suspended,暂停,
Switch Between Payment Modes,切换支付方式,
Symbol,符号,
Sync Now,立即同步,
Sync Started,同步已启动,
Synchronize all accounts every hour,每小时同步所有账户,
System Health,系统健康状态,
System In Use,使用中的系统,
System Manager,系统管理员,
System will automatically create the serial numbers / batch for the Finished Good on submission of work order,在工单提交时系统自动生成序列号/批号,
"System will do an implicit conversion using the pegged currency. <br>
Ex: Instead of AED -&gt; INR, system will do AED -&gt; USD -&gt; INR using the pegged exchange rate of AED against USD.","系统将使用挂钩货币进行隐式转换。 <br>
例如：系统将使用阿联酋迪拉姆对美元的挂钩汇率进行阿联酋迪拉姆-&gt; 美元-&gt; 印度卢比的转换，而不是阿联酋迪拉姆-&gt; 印度卢比。",
System will fetch all the entries if limit value is zero.,如果限额为0，系统会抓取所有记录,
System will not check over billing since amount for Item {0} in {1} is zero,因为 {1} 中的物料 {0}  金额为0系统无法进行超额开票防错检查,
System will notify to increase or decrease quantity or amount ,系统将通知增减数量或金额,
TDS Computation Summary,代扣所得税摘要,
TDS Deducted,已扣除TDS,
TDS Payable,应付TDS,
Table for Item that will be shown in Web Site,将在网站显示的物料表,
Tag,标签,
Target,目标,
Target  Amount,目标金额,
Target ({}),目标（{}）,
Target Asset,结转的资产号,
Target Asset {0} cannot be cancelled,目标资产{0}无法取消,
Target Asset {0} cannot be submitted,目标资产{0}无法提交,
Target Asset {0} cannot be {1},目标资产{0}无法{1},
Target Asset {0} does not belong to company {1},目标资产{0}不属于公司{1},
Target Asset {0} needs to be composite asset,目标资产{0}需为组合资产,
Target Detail,目标详细信息,
Target Details,目标细节,
Target Distribution,目标分摊,
Target Exchange Rate,目标汇率,
Target Fieldname (Stock Ledger Entry),目标字段名（库存分类账分录）,
Target Fixed Asset Account,目标固定资产科目,
Target Incoming Rate,入账单价,
Target Item Code,结转的物料号,
Target Item {0} must be a Fixed Asset item,目标物料{0}必须为固定资产物料,
Target Location,目标地点,
Target Location is required for transferring Asset {0},转移资产{0}需要目标位置,
Target Location is required while receiving Asset {0},接收资产{0}时需要目标位置,
Target On,目标类型,
Target Qty,目标数量,
Target Warehouse,收料仓,
Target Warehouse Address,收料仓地址,
Target Warehouse Address Link,收料仓地址(链接),
Target Warehouse Reservation Error,目标仓库预留错误,
Target Warehouse for Finished Good must be same as Finished Good Warehouse {1} in Work Order {2} linked to the Subcontracting Inward Order.,产成品的目标仓库必须与关联外包收货订单的工作订单{2}中的产成品仓库{1}相同。,
Target Warehouse is required before Submit,提交前需填写目标仓库,
Target Warehouse is set for some items but the customer is not an internal customer.,部分物料设置了目标仓库，但客户不是内部客户,
Target Warehouse {0} must be same as Delivery Warehouse {1} in the Subcontracting Inward Order Item.,目标仓库{0}必须与外包收货订单物料中的交货仓库{1}相同。,
